,images,heart,left clavicle,right clavicle,left lung,right lung,all
0.562,0.0009771718605431216,0.00017471197025848453,0.002922961831221249,0.0028404442620790856,0.0020573167178232978,0.0023116430328910106,0.0009723042965474793
0.563,0.0009775459062659245,0.0001734022050074821,0.002920079196344618,0.0028331218116284707,0.0020674883791221323,0.002318591931356127,0.0009724936925264939
0.564,0.0009779079520898107,0.00017213726716268813,0.0029182158815923473,0.0028274158748804274,0.0020777958387243915,0.002325619297537247,0.0009726725145010599
0.565,0.0009782486543048734,0.0001709129923260762,0.0029173258241289523,0.0028232024596071964,0.0020881511600934627,0.0023326271291366453,0.0009728350802378342
0.566,0.0009785590419665007,0.0001697220117817816,0.0029172892419415666,0.002820273617702626,0.002098457235194358,0.0023395023118792384,0.000972975900777994
0.567,0.0009788306559868696,0.00016855360261390823,0.002917909202792477,0.0028183433140788056,0.002108610507750318,0.0023461202478520854,0.0009730897599093174
0.568,0.0009790556793401251,0.0001673938888064455,0.0029189151903639644,0.002817060266407099,0.0021185043006124275,0.002352349451424012,0.000973171790277405
0.569,0.000979227056202855,0.0001662264131650792,0.002919973892619906,0.0028160272458242434,0.002128032597622866,0.0023580568972981714,0.000973217544930879
0.57,0.00097933859801594,0.00016503305761674818,0.002920706633372498,0.002814825487293019,0.0021370940883314446,0.0023631138390641146,0.0009732230631323299
0.571,0.0009793850747022693,0.0001637952459447242,0.00292071209869362,0.0028130421159885638,0.0021455962530117782,0.00236740176676321,0.0009731849293419897
0.572,0.0009793622895024245,0.00016249532418399345,0.0029195923777459694,0.0028102979744484484,0.0021534592496646925,0.0023708181443979803,0.0009731003243623549
0.573,0.0009792671362415031,0.00016111798542499866,0.0029169799275807463,0.002806273028904693,0.002160619365783412,0.0023732815670326236,0.0009729670677569421
0.574,0.0009790976381161517,0.0001596515922320339,0.0029125629387618075,0.002800726695047065,0.00216703181667526,0.0023747360036913004,0.000972783650781791
0.575,0.0009788529674541267,0.0001580892539221401,0.0029061067394055046,0.002793510948973344,0.0021726727081508848,0.0023751538461716988,0.0009725492592431188
0.576,0.0009785334462391506,0.00015642953777056693,0.002897469304433856,0.0027845749166661255,0.0021775400321841134,0.002374537560821055,0.0009722637858510362
0.577,0.0009781405275729382,0.00015467673041739776,0.0028866095735104423,0.002773960651240314,0.002181653625774661,0.0023729198348404063,0.0009719278318413525
0.578,0.0009776767585720834,0.00015284061368853923,0.002873588037907913,0.002761790864237849,0.0021850540909653924,0.002370362212326081,0.0009715426978261502
0.579,0.0009771457255455488,0.0001509357714767259,0.002858559834805702,0.0027482503190694035,0.0021878007422768972,0.002366952319230353,0.0009711103640161301
0.58,0.0009765519826180013,0.00014898049442617722,0.002841761292194985,0.0027335632820810283,0.002189968711168651,0.002362799871690046,0.0009706334601705015
0.581,0.0009759009652330131,0.00014699539055444536,0.0028234914212006213,0.0027179697638154677,0.002191645390465712,0.0023580317402596123,0.0009701152257860084
0.582,0.0009751988902646741,0.00014500183767861066,0.002804090204520319,0.002701703231384193,0.0021929264407229273,0.002352786397628371,0.00096955946122534
0.583,0.000974452644605367,0.00014302042473751084,0.002783915661057521,0.002684972060263376,0.002193911602495014,0.0023472081049352883,0.0009689704706146691
0.584,0.0009736696643374773,0.00014106952337701438,0.0027633215878161903,0.0026679463038800917,0.0021947005621038703,0.0023414411909859077,0.0009683529974788625
0.585,0.000972857806664203,0.0001391641103465065,0.002742637626373044,0.002650750518068045,0.002195389104284655,0.002335624751061889,0.0009677121541772464
0.586,0.000972025216881864,0.00013731492903813246,0.002722152922510395,0.0026334625250409387,0.002196065754549523,0.002329888041579869,0.000967053346279558
0.587,0.0009711801926608297,0.00013552803970522055,0.0027021042012317785,0.0026161172699842037,0.002196809070979095,0.0023243467798306837,0.0009663821930789145
0.588,0.0009703310479174604,0.00013380476766341697,0.002682668619100724,0.002598714410155723,0.0021976856929935263,0.00231910048108834,0.0009657044454522278
0.589,0.0009694859784699103,0.00013214202180557029,0.0026639613283640008,0.0025812280341256876,0.002198749198696035,0.0023142308862240937,0.0009650259022846232
0.59,0.0009686529315889918,0.00013053292572001238,0.0026460373262344626,0.0025636169363302715,0.002200039766330343,0.0023098014581005126,0.0009643523266593347
0.591,0.0009678394813875871,0.000128967682882363,0.0026288968906033024,0.0025458341244954026,0.002201584584488842,0.0023058578601689995,0.0009636893629678226
0.592,0.000967052711860584,0.0001274345866211463,0.002612493729156428,0.0025278346359124387,0.0022033989123943307,0.0023024292794916463,0.0009630424560455479
0.593,0.0009662991091821954,0.00012592108434271494,0.0025967448937002984,0.0025095811927782125,0.0022054876592161204,0.002299530421188943,0.000962416773367798
0.594,0.0009655844646855881,0.00012441481234008497,0.002581541526247988,0.002491047649638489,0.0022078473302107153,0.0022971639819295083,0.0009618171312844623
0.595,0.0009649137897033896,0.0001229045302898875,0.0025667595957532337,0.0024722205125081755,0.002210468178920813,0.0022953234053670105,0.0009612479261609345
0.596,0.0009642912432747544,0.00012138090094782514,0.002552269934340862,0.002453099002124354,0.0022133364067623024,0.00229399572962024,0.0009607130712645818
0.597,0.0009637200734786835,0.00011983707841310897,0.002537947069223267,0.002433694189314216,0.0022164362637248896,0.0022931643532213162,0.0009602159400857286
0.598,0.0009632025729765415,0.00011826908586544345,0.0025236765463270625,0.002414027670023685,0.002219751923199865,0.002292811567741304,0.0009597593167810165
0.599,0.0009627400490827795,0.00011667597961062815,0.002509360631890703,0.002394130112480693,0.002223269029247076,0.0022929207302036063,0.0009593453542791036
0.6,0.0009623328085722408,0.00011505980985013592,0.0024949224365975286,0.0023740398454017314,0.002226975842321628,0.002293477973649035,0.0009589755405870898
0.601,0.0009619801571693681,0.00011342539949114167,0.0024803086180929983,0.0023538015081284286,0.002230863938828157,0.0022944733794005934,0.0009586506736713116
0.602,0.000961680413570665,0.00011177997050852748,0.0024654908715011433,0.0023334646806114777,0.0022349284477181162,0.002295901558437801,0.0009583708453231289
0.603,0.0009614309375989644,0.0001101326529699166,0.0024504664145506357,0.0023130823678871025,0.0022391678339068765,0.0022977616132605527,0.0009581354342375357
0.604,0.0009612281720389457,0.00010849391497537141,0.002435257621427146,0.002292709226292959,0.002243583261657982,0.0023000564756495154,0.0009579431085566399
0.605,0.0009610676974753981,0.0001068749525371771,0.002419910875086956,0.002272399471685705,0.0022481775917155365,0.002302791641890602,0.0009577918379402242
0.606,0.0009609442993924767,0.00010528707689153511,0.0024044946128915,0.002252204479600562,0.002252954082639426,0.002305973355161988,0.0009576789152423367
0.607,0.0009608520465893331,0.0001037411329784681,0.00238909646067846,0.002232170151466302,0.0022579148809205116,0.0023096063160539383,0.0009576009876819897
0.608,0.0009607843799254851,0.0001022469770647218,0.0023738193078919993,0.0022123341623674518,0.0022630593946247044,0.0023136910349922366,0.0009575540973595466
0.609,0.0009607342102328708,0.00010081303415002344,0.00235877618899764,0.002192723218959247,0.0022683826526860673,0.0023182209737851126,0.0009575337307787903
0.61,0.0009606940241539098,9.944594759066148e-05,0.002344083911778415,0.002173350445411241,0.0022738737550559718,0.00232317965429122,0.0009575348769845658
0.611,0.0009606559965245146,9.815032522863047e-05,0.0023298555087698475,0.002154212994906115,0.0022795145186911333,0.0023285379373505295,0.0009575520937167722
0.612,0.000960612107866405,9.692857927826037e-05,0.0023161917688464214,0.0021352899714121637,0.002285278419087248,0.002334251690346172,0.0009575795808943684
0.613,0.0009605542654244232,9.578085226442355e-05,0.0023031723073852813,0.0021165407566586946,0.002291129917295247,0.00234026006363269,0.000957611260561167
0.614,0.0009604744261268213,9.470501909458989e-05,0.0022908468228445924,0.0020979038768070154,0.0022970242467687143,0.0023464845813185075,0.0009576408623045285
0.615,0.0009603647197598134,9.369675604467967e-05,0.0022792273303517247,0.0020792966066601965,0.0023029077139155095,0.002352829218866851,0.0009576620130095941
0.616,0.0009602175706329166,9.27496705925582e-05,0.0022682822264710645,0.0020606155774470815,0.0023087185404065437,0.0023591815883239418,0.0009576683296948912
0.617,0.0009600258159561874,9.185549058762366e-05,0.0022579329994919374,0.002041738699343402,0.0023143882457118342,0.0023654152839360358,0.0009576535140523268
0.618,0.0009597828191672362,9.100431570869568e-05,0.002248054245580383,0.0020225287005946075,0.002319843535682296,0.0023713933603433934,0.0009576114472335109
0.619,0.0009594825764505895,9.018493690125166e-05,0.0022384773879042764,0.002002838496702382,0.002325008630093602,0.002376972828545273,0.0009575362833606226
0.62,0.0009591198147793929,8.93852290921029e-05,0.00222899814688083,0.001982518425388012,0.002329807930543948,0.0023820099686086235,0.0009574225401973999
0.621,0.0009586900798645375,8.859261813630669e-05,0.002219387413189191,0.001961425127003316,0.00233416890294405,0.00238636618111522,0.0009572651854152806
0.622,0.0009581898125460237,8.779461469447092e-05,0.0022094047818655396,0.001939431549385449,0.002338025028071805,0.0023899140392372583,0.0009570597169252927
0.623,0.0009576164122648292,8.697939656063602e-05,0.002198813669482375,0.0019164372631404016,0.00234131866194336,0.002392543167162339,0.0009568022358008626
0.624,0.000956968286505664,8.613640870028326e-05,0.0021873967082016083,0.001892378049841726,0.002344003646157688,0.002394165563185671,0.0009564895104343689
0.625,0.0009562448852433825,8.525693929365773e-05,0.002174970027770528,0.0018672336298503046,0.0023460475177815294,0.002394720009219716,0.000956119030684516
0.626,0.0009554467197010534,8.433462287969451e-05,0.0021613951185142713,0.0018410324692709939,0.0023474331884615466,0.0023941752622696722,0.0009556890509623841
0.627,0.0009545753649647446,8.3365820313236e-05,0.0021465872093763367,0.0018138528590135518,0.0023481599922295067,0.0023925318030489215,0.0009551986213701391
0.628,0.0009536334462718094,8.234983087022326e-05,0.002130519466600595,0.001785819870586482,0.0023482440385955527,0.0023898220162416896,0.0009546476062478122
0.629,0.0009526246090798613,8.128890448614151e-05,0.0021132227714014485,0.0017570983070959354,0.0023477178493252885,0.002386108786828411,0.0009540366897026691
0.63,0.0009515534732751028,8.018804057365186e-05,0.0020947813071798744,0.0017278823033850704,0.0023466293005067014,0.0023814826075909206,0.0009533673679387115
0.631,0.0009504255721778595,7.905458183745797e-05,0.002075324614153714,0.0016983826958023246,0.0023450399327783816,0.0023760573947098867,0.000952641928464779
0.632,0.0009492472772504882,7.78976339778034e-05,0.002055017094233534,0.0016688135965029706,0.00234302272888956,0.0023699652919760765,0.0009518634164925556
0.633,0.0009480257096835288,7.672736193575437e-05,0.0020340461319984485,0.0016393797107679459,0.002340659486283992,0.002363350803437617,0.0009510355890876016
0.634,0.000946768640209216,7.55542275077162e-05,0.002012610020775251,0.0016102658058726536,0.002338037931475563,0.0023563646245316483,0.0009501628578516831
0.635,0.0009454843787406108,7.438823968220431e-05,0.0019909067548214377,0.0015816293956352754,0.002335248731608892,0.002349157542265048,0.0009492502211265782
0.636,0.0009441816555597475,7.323828700455499e-05,0.0019691244993129586,0.0015535972026638515,0.002332382556908901,0.0023418747475379155,0.0009483031868846825
0.637,0.0009428694959284448,7.21116109879695e-05,0.0019474342280208254,0.001526265385524545,0.0023295273361862144,0.0023346508516993297,0.0009473276876322961
0.638,0.0009415570900636222,7.101346256133519e-05,0.0019259846785478888,0.0014997029664082179,0.0023267658282441752,0.0023276058314550636,0.0009463299887773019
0.639,0.0009402536604908478,6.994696216449361e-05,0.0019048994720972578,0.0014739574568873785,0.002324173606553067,0.002320842048369124,0.0009453165919914363
0.64,0.0009389683288038281,6.891316125551501e-05,0.0018842760210444711,0.001449061422893404,0.002321817525623566,0.0023144424092978034,0.00094429413517443
0.641,0.0009377099838387016,6.791128161698282e-05,0.001864185730481413,0.001425038690237553,0.002319754706678395,0.00230846965870142,0.0009432692906527516
0.642,0.0009364871532086243,6.693909151240147e-05,0.0018446749939306797,0.001401909065444514,0.0023180320502970923,0.002302966728470516,0.000942248663233241
0.643,0.0009353078800860957,6.59933663301368e-05,0.0018257665753877367,0.001379690794985335,0.002316686255664784,0.0022979580190031386,0.000941238689725386
0.644,0.0009341796069916831,6.507037685455e-05,0.0018074611283941935,0.0013584004436148847,0.0023157443015887776,0.002293451448760468,0.000940245541461802
0.645,0.0009331090682489439,6.41663507666295e-05,0.0017897387885917422,0.0013380503600905272,0.002315224323566524,0.002289441087867391,0.0009392750313021722
0.646,0.0009321021925610751,6.327786157457819e-05,0.0017725609462768276,0.0013186443362587742,0.0023151368050754254,0.0022859101830701818,0.0009383325264765992
0.647,0.0009311640170708214,6.240211238772566e-05,0.0017558724238954948,0.001300172386955064,0.002315485989082989,0.002282834383615028,0.0009374228685533143
0.648,0.0009302986140273978,6.153709781248765e-05,0.0017396043246144944,0.0012826057390824418,0.0023162714083346738,0.002280184987697889,0.0009365503016252932
0.649,0.0009295090310613938,6.068164363125073e-05,0.0017236777735729388,0.0012658931023977569,0.0023174894290240236,0.002277932043700535,0.0009357184097573784
0.65,0.0009287972457972168,5.983533879109031e-05,0.0017080086497362759,0.0012499591127032895,0.0023191347031333936,0.0022760471577122437,0.0009349300645016773
0.651,0.0009281641354345698,5.899838587034403e-05,0.0016925132264750448,0.0012347055250596301,0.0023212014290841486,0.0022745058768008277,0.000934187383231558
0.652,0.0009276094616484286,5.81714034051911e-05,0.0016771144347981065,0.0012200153406355329,0.0023236843295091486,0.002273289536574457,0.0009334916987821133
0.653,0.0009271318710360971,5.735521564588073e-05,0.0016617482727445804,0.001205759634072936,0.002326579268045115,0.0022723864813473734,0.000932843540844546
0.654,0.0009267289110550416,5.6550662520419973e-05,0.0016463697423608659,0.001191806465073443,0.002329883445416937,0.0022717925878244336,0.0009322426292889296
0.655,0.0009263970612962243,5.57584554637535e-05,0.0016309576309841195,0.001178030956726473,0.0023335951378812858,0.0022715110491130144,0.0009316878795338476
0.656,0.0009261317796589756,5.497909449460658e-05,0.0016155174813018646,0.0011643254381029295,0.002337712968535035,0.00227155140726114,0.0009311774198143725
0.657,0.0009259275628659765,5.421285002857551e-05,0.0016000822178948838,0.0011506084984604702,0.002342234732525721,0.0022719278590960274,0.000930708620139366
0.658,0.0009257780204980249,5.345980113566955e-05,0.001584710103799152,0.0011368318864110538,0.002347155830505906,0.0022726569024555557,0.0009302781324851322
0.659,0.0009256759616142121,5.271991198996093e-05,0.0015694799658596444,0.0011229843966560136,0.0023524673979002163,0.002273754435460698,0.0009298819416795849
0.66,0.0009256134927880823,5.199312159460631e-05,0.0015544839194252056,0.0011090921935912239,0.0023581542490948965,0.0022752324682364248,0.0009295154262150269
0.661,0.0009255821262479046,5.12794195350463e-05,0.00153981810625249,0.0010952153913712983,0.002364192782085279,0.0022770956498342015,0.0009291734281357386
0.662,0.0009255728966186861,5.057888296214938e-05,0.0015255721993680102,0.00108144110415288,0.002370549008577599,0.0022793378488251232,0.0009288503309560266
0.663,0.0009255764846494754,4.989165698568726e-05,0.001511818596732453,0.001067873557970846,0.0023771768835915757,0.0022819390488042473,0.0009285401444609504
0.664,0.000925583346147074,4.921787121849308e-05,0.0014986023013773041,0.0010546221779999163,0.002384017106025738,0.0022848628255789935,0.0009282365950997028
0.665,0.0009255838442448136,4.855749779322478e-05,0.001485932460352667,0.0010417887987805245,0.0023909965452253413,0.0022880546576368047,0.0009279332205838614
0.666,0.0009255683830223814,4.791016880476167e-05,0.0014737764100170192,0.0010294552644732062,0.0023980284191354438,0.00229144128394183,0.0009276234672110065
0.667,0.0009255275404681097,4.7274981703217085e-05,0.0014620568640431658,0.0010176726769082925,0.0024050133073856483,0.002294931263529745,0.0009273007883660899
0.668,0.0009254521987166369,4.665032776326147e-05,0.0014506526042721607,0.001006453408230607,0.002411841030336414,0.0022984168128718074,0.0009269587425999316
0.669,0.0009253336695151812,4.6033779993912515e-05,0.0014394027219512865,0.0009957667337830134,0.002418393365656546,0.0023017769048017224,0.0009265910896727259
0.67,0.0009251638129007452,4.5422072131186135e-05,0.001428114139023109,0.0009855385833381965,0.0024245475124431157,0.002304881514158678,0.0009261918829583682
0.671,0.0009249351471723569,4.481119001985847e-05,0.0014165718484131541,0.0009756554915630673,0.002430180153567476,0.002307596799006369,0.0009257555566404342
0.672,0.0009246409483388497,4.4196582032486865e-05,0.0014045510769337933,0.0009659723958350102,0.002435171915260861,0.0023097909215150157,0.000925277006197901
0.673,0.0009242753373971209,4.357347826380133e-05,0.001391830417507967,0.0009563235300998589,0.0024394119834522817,0.002311340147991194,0.0009247516607904605
0.674,0.0009238333539583121,4.293729161283069e-05,0.0013782049127153012,0.0009465353432398886,0.0024428026132300405,0.0023121348301835443,0.0009241755462612811
0.675,0.0009233110150114473,4.228406011294208e-05,0.0013634981034067795,0.000936440167859851,0.002445263263397887,0.002312084864795772,0.0009235453376550437
0.676,0.0009227053578194118,4.161088120121662e-05,0.0013475721775962285,0.0009258893043672827,0.0024467341035854257,0.0023111242563807633,0.0009228584003109998
0.677,0.000922014466248079,4.091628648449074e-05,0.0013303355500223714,0.0009147642726723989,0.002447178675990978,0.0023092144691692763,0.000922112818808369
0.678,0.0009212374801145059,4.020051040686523e-05,0.0013117474477845302,0.0009029852070255717,0.0024465855453163917,0.0023063463404443493,0.0009213074132487884
0.679,0.0009203745874375994,3.946561742347737e-05,0.0012918193441058777,0.0008905156990151006,0.0024449688347859128,0.002302540434215684,0.0009204417426051459
0.68,0.0009194269998115606,3.8715468252409846e-05,0.00127061334153197,0.0008773637865798895,0.0024423676180938617,0.0022978458295075037,0.0009195160950988562
0.681,0.0009183969113846623,3.795552424949903e-05,0.0012482378315335529,0.0008635791938444568,0.002438844211123107,0.002292337451528355,0.000918531465809769
0.682,0.0009172874422611979,3.719250737694725e-05,0.001224840929718109,0.0008492472987975295,0.002434481477255744,0.0022861121565756507,0.0009174895219630302
0.683,0.0009161025673924075,3.6433949183640935e-05,0.001200602292892936,0.000834480602222501,0.002429379320712902,0.0022792838631284563,0.0009163925565668327
0.684,0.000914847032309345,3.568767373129725e-05,0.0011757239636635427,0.0008194086632911246,0.002423650588817052,0.002271978076404977,0.0009152434312852927
0.685,0.0009135262572293094,3.496126526460877e-05,0.0011504208661211382,0.0008041675417479078,0.0024174166332842618,0.0022643261774822803,0.0009140455096363969
0.686,0.0009121462313038157,3.426157124941984e-05,0.0011249115054231319,0.000788889746181013,0.002410802790954035,0.0022564598410032394,0.0009128025817672456
0.687,0.0009107133989004812,3.359428560230541e-05,0.0010994093215542173,0.0007736955481487356,0.0024039340357338086,0.002248505909981617,0.0009115187822167794
0.688,0.0009092345399504227,3.296364656472683e-05,0.0010741150314934579,0.0007586863082887585,0.0023969310273080032,0.002240581997742696,0.0009101985021870909
0.689,0.0009077166464346477,3.23722702187344e-05,0.0010492101805979457,0.0007439402030521271,0.0023899067414978256,0.0022327930125955776,0.0009088462979504505
0.69,0.0009061667971499464,3.1821125773763474e-05,0.0010248520258513787,0.0007295104705579656,0.002382963815763767,0.002225228718355758,0.000907466797050648
0.691,0.0009045920328666945,3.130964413264952e-05,0.0010011697977603188,0.0007154260395960024,0.0023761926859361612,0.002217962361249286,0.0009060646040108194
0.692,0.0009029992339643557,3.0835938349964935e-05,0.0009782623358514798,0.0007016941906254606,0.002369670530923197,0.0022110503179775635,0.0009046442072412052
0.693,0.0009013950025258228,3.0397104626481653e-05,0.0009561970615960928,0.0006883047388652334,0.0023634609860730483,0.0022045326561428275,0.0009032098888077455
0.694,0.0008997855507895099,2.998956629702897e-05,0.0009350102354388896,0.0006752351376672344,0.002357614536259512,0.002198434450176557,0.000901765638670284
0.695,0.0008981765976951157,2.9609421345962505e-05,0.0009147084328053373,0.000662455878533789,0.002352169460293502,0.0021927676651641915,0.0009003150748840069
0.696,0.00089657327512441,2.9252756406293473e-05,0.0008952711592284664,0.0006499356088089053,0.002347153170319488,0.0021875334066527915,0.0008988613711800053
0.697,0.0008949800452003124,2.891589663303432e-05,0.0008766545006583888,0.0006376454890282013,0.002342583775427496,0.0021827243353764545,0.000897407193165718
0.698,0.0008934006298761651,2.859557054354127e-05,0.0008587956684773569,0.0006255624535723082,0.0023384716972131487,0.0021783270586105178,0.0008959546442737623
0.699,0.0008918379537670658,2.8288980763711104e-05,0.0008416182505148716,0.0006136712009395575,0.002334821176504966,0.0021743243320831982,0.000894505222352804
0.7,0.0008902941010168964,2.799378419006791e-05,0.0008250379241892528,0.0006019649023824878,0.0023316315325527474,0.002170696934418321,0.0008930597876871119
0.701,0.000888770286684693,2.7707996803813134e-05,0.0008089683336439479,0.0005904447595882371,0.0023288980677247553,0.002167425108208271,0.0008916185429418665
0.702,0.0008872668429938299,2.7429847728425524e-05,0.0007933267892855222,0.0005791186474181356,0.0023266125487879613,0.0021644894954052168,0.0008901810254225704
0.703,0.0008857832204717182,2.715761285071179e-05,0.0007780394253993658,0.000567999136822743,0.002324763238377888,0.0021618715295144766,0.0008887461117076971
0.704,0.0008843180038544582,2.688945964989575e-05,0.000763045458151682,0.0005571012042583938,0.002323334493255272,0.002159553281524563,0.0008873120346201987
0.705,0.0008828689423195086,2.6623331656692014e-05,0.0007483002275583438,0.0005464399035007898,0.0023223059879201612,0.0021575167911664535,0.0008858764121739131
0.706,0.0008814329934816923,2.635689373732169e-05,0.0007337767840958361,0.0005360282163116761,0.0023216516591635854,0.0021557429485978743,0.0008844362880121201
0.707,0.0008800063803053599,2.6087549328375684e-05,0.0007194658896312655,0.0005258752260974785,0.002321338497596007,0.0021542100240855315,0.0008829881825650452
0.708,0.0008785846599445926,2.5812529434546005e-05,0.000705374434738856,0.0005159846895831684,0.0023213253328931995,0.0021528919725269176,0.0008815281540293363
0.709,0.0008771628032817065,2.552904240346389e-05,0.0006915224176260298,0.0005063540283035559,0.0023215617699057773,0.0021517566646159455,0.0008800518680356533
0.71,0.00087573528382725,2.5234464829271343e-05,0.0006779387686779698,0.0004969737311415334,0.0023219874307202587,0.002150764213987398,0.000878554674743641
0.711,0.0008742961744526387,2.4926548608189914e-05,0.0006646564230517398,0.00048782715110797637,0.002322531643738137,0.0021498655778295385,0.0008770316919242116
0.712,0.0008728392503253447,2.4603617760421788e-05,0.0006517071270003527,0.0004788906876591812,0.00232311369441125,0.0021490016042324538,0.0008754778925060165
0.713,0.0008713580962895867,2.426473104378133e-05,0.0006391165000300889,0.00047013435968919947,0.0023236437157811997,0.002148102681776653,0.0008738881949424789
0.714,0.0008698462168899196,2.390979189473278e-05,0.000626899857665161,0.00046152278244191564,0.0023240242517395147,0.002147089114262004,0.0008722575547121345
0.715,0.0008682971471631901,2.3539594679304795e-05,0.0006150592276054267,0.00045301655474517345,0.002324152475754441,0.0021458722972851215,0.0008705810552306058
0.716,0.0008667045623272459,2.315580426702906e-05,0.0006035818709484302,0.0004445740366771586,0.002323922995505631,0.0021443567156697826,0.0008688539964565792
0.717,0.0008650623844874203,2.276087328121877e-05,0.0005924404617557948,0.000436153453680888,0.0023232311244168,0.0021424427156973313,0.0008670719795299934
0.718,0.0008633648845636881,2.2357907059600105e-05,0.000581594899491008,0.00042771520867279883,0.002321976457841936,0.0021400299387220726,0.0008652309858453069
0.719,0.0008616067776997295,2.195048985892631e-05,0.000570995550051122,0.00041922423051663757,0.002320066558920106,0.0021370212395862573,0.000863327449082376
0.72,0.0008597833105475583,2.154248711644758e-05,0.0005605875533715172,0.0004106521483970315,0.0023174205396487508,0.0021333268602416982,0.0008613583188648483
0.721,0.0008578903389500741,2.1137838013382795e-05,0.0005503157181847544,0.0004019790685612911,0.0023139723191242297,0.0021288685922546415,0.0008593211148895935
0.722,0.0008559243947516805,2.0740350809693667e-05,0.0005401294621772907,0.0003931947495133747,0.002309673353728626,0.002123583645688227,0.0008572139705750331
0.723,0.0008538827406416857,2.0353511154088152e-05,0.0005299872564985626,0.00038429902474898444,0.0023044946629210477,0.002117427949078074,0.0008550356654938749
0.724,0.0008517634121797703,1.9980311438791946e-05,0.000519860097328542,0.0003753014024451772,0.002298428017140186,0.0021103786361163163,0.0008527856461048295
0.725,0.0008495652463734594,1.9623107654952988e-05,0.0005097336458211097,0.00036621986748460307,0.002291486208120012,0.002102435527166438,0.0008504640345299646
0.726,0.0008472878964616788,1.9283509208872847e-05,0.0004996088359068683,0.00035707900758612053,0.0022837023821180445,0.002093621483609036,0.0008480716253924888
0.727,0.0008449318327874766,1.8962306601379802e-05,0.0004895009269225551,0.00034790766652700454,0.002275128478406169,0.002083981594051932,0.0008456098709599336
0.728,0.0008424983299179789,1.8659441376548854e-05,0.00047943715251452064,0.0003387363803631979,0.0022658328736108063,0.002073581236314889,0.0008430808550884898
0.729,0.0008399894404184498,1.8374021863330764e-05,0.0004694532675410405,0.00032959486919711484,0.002255897382566692,0.0020625031402542516,0.0008404872566682854
0.73,0.0008374079559162808,1.8104386579578033e-05,0.0004595894035843043,0.00032050983584143477,0.0022454138041006245,0.0020508436463726057,0.0008378323034807011
0.731,0.0008347573563412448,1.784821453748795e-05,0.00044988570018193746,0.00031150326871818277,0.002234480222852402,0.0020387084083232578,0.0008351197175394602
0.732,0.0008320417483818465,1.76026781320223e-05,0.0004403781793645269,0.00030259136988531406,0.0022231972844313987,0.0020262078190287527,0.0008323536531271088
0.733,0.0008292657944125681,1.7364630130740076e-05,0.00043109527918026744,0.0002937841437497067,0.002211664651100282,0.0020134524488883716,0.0008295386288460423
0.734,0.0008264346332568408,1.7130812067455347e-05,0.00042205536750062966,0.0002850856018134809,0.0021999778203891244,0.002000548770207698,0.000826679455069195
0.735,0.0008235537942878849,1.6898067766701382e-05,0.00041326543473345167,0.0002764944755980032,0.0021882254522152416,0.0019875954074115645,0.0008237811582076686
0.736,0.0008206291064132294,1.666354350228585e-05,0.00040472102935517213,0.0002680052914340517,0.002176487305239206,0.0019746801017573408,0.0008208489032192879
0.737,0.0008176666035611531,1.6424856015775564e-05,0.0003964073693889795,0.0002596096496326636,0.0021648328342308777,0.001961877517646589,0.0008178879157343743
0.738,0.0008146724282770717,1.618021164584288e-05,0.0003883014498108306,0.0002512975640252509,0.0021533204519380788,0.0019492479510676182,0.0008149034051208868
0.739,0.0008116527350397635,1.592846417679409e-05,0.00038037488047044016,0.0002430587492151387,0.0021419974144340956,0.0019368369351766244,0.0008119004897182221
0.74,0.0008086135948275722,1.5669105368650974e-05,0.00037259713723530614,0.00023488378290712625,0.0021309002522796943,0.001924675678607043,0.0008088841253609128
0.741,0.0008055609024267099,1.5402189800169755e-05,0.00036493889217271,0.00022676510983086335,0.002120055642350429,0.001912782222864891,0.0008058590381795415
0.742,0.0008025002878538446,1.512820368965118e-05,0.0003573751042906461,0.00021869788400013667,0.0021094815989418166,0.0019011631690248252,0.0008028296625359368
0.743,0.0007994370331799129,1.4847894663823056e-05,0.0003498875954484711,0.00021068066235044417,0.002099188856484749,0.0018898158019730299,0.0007998000848073096
0.744,0.0007963759958860997,1.4562084946325572e-05,0.0003424668994221714,0.0002027159638604768,0.00208918232050283,0.0018787304326702565,0.0007967739935831199
0.745,0.0007933215397830072,1.4271493242199898e-05,0.00033511324800944604,0.0001948106965196553,0.0020794624750268683,0.0018678927838978168,0.0007937546367180623
0.746,0.0007902774743581081,1.3976590144332117e-05,0.0003278366388559943,0.00018697643527161185,0.0020700266529454325,0.001857286260836538,0.0007907447855208462
0.747,0.0007872470033049797,1.3677508063381815e-05,0.0003206560086686969,0.00017922951432489118,0.0020608700968381562,0.0018468939713939827,0.0007877467062837019
0.748,0.0007842326827957351,1.3374019849478546e-05,0.00031359760714349844,0.00017159088401511656,0.002051986761013813,0.0018367003902274406,0.000784762139202372
0.749,0.0007812363899760783,1.3065591251466917e-05,0.0003066927271751738,0.00016408568135666506,0.0020433698274312786,0.001826692591487834,0.0007817922846969805
0.75,0.0007782593019662544,1.2751502319024862e-05,0.00029997499283431216,0.00015674247752570344,0.0020350119290016015,0.0018168610067952464,0.0007788377969997023
0.751,0.0007753018855706485,1.243102315625836e-05,0.00029347743637287967,0.00014959219448358553,0.0020269050909377155,0.0018071996944365573,0.0007758987848891115
